Review,Rating
"Layar nya bergaris2, ada masalah di LCD nya",bintang 2
Bgs sesuai harga,bintang 5
kardus robek luar robek. tolong kurir di ganti saja,bintang 3
sangat disayangkan kurir nya tidak sopan (ANTERAJA),bintang 5
mantap.amanah penjualnya,bintang 5
"barang dateng hari ini.
bentuknya luarnya penyet2, untung dalemannya masih ok.
lihat di foto kondisinya.
dr jasa pengiriman informasinya sudah d terima, tp aktualnya belu... ",bintang 5
mantap gan terima kasih ya,bintang 5
"mantap model keren, bagus penyimpanan besar",bintang 5
"barang masih disegel, packing aman dan sangat rapih, pengiriman super cepat. seller responsip gercep banget",bintang 5
"barang sampai dengan baik, terima kasih.",bintang 5
"Barang segel, Xiaomi official store mantul 👍👍
trimakasih buat mas kurirnya gesit sekali 👏👏
amanah dan terpercaya 100%",bintang 5
"barang sesuai pesanan thank, mudah²n awet",bintang 5
"Barang diterima dengan baik. Walaupun belum dibuka kemasannya dan diaktifkan perangkatnya, tapi saya tidak meragukan kualitas dari POCO dan seluruh produk hape Xiaomi. Te... ",bintang 5
"Sampai Dengan Selamat, Mantep",bintang 5
Sesuai yang diinginkan. Pengiriman cepatt,bintang 5
semoga awet,bintang 5
"mantap, Seller Gercep",bintang 5
Hp nya mendarat dengan baiksesuai pesanan pengiriman cepat Dan Masih disegel..semoga awet.,bintang 5
pengiriman nya lama,bintang 5
"barang asli, paket aman.
hpnya berfungsi alhamdulillah.
walaupun udah was was karna ga sampe.
mungkin bisa ada pilihan untuk pengirimannya ga cuma pake anteraja🥴",bintang 5
barang masih segel.berfungsi dengan normal.pengiriman pakai bublewarp jadi aman.,bintang 5
"Barang sesuai, cuma dus pengiriman penyok tanpa pengaman, kurir juga was-was ketika dikasih tahu barang tersebut adalah smartphone. Mohon diperbaiki lagi.",bintang 5
"barang masih segel , emoga awet ya",bintang 5
original dan pengiriman cepat,bintang 5
barang diterima dengan baik. kameranya agak kabur,bintang 5
ok,bintang 5
barang bagus original asli dan yg pasti jaminan 100 persen oke dahh semoga Berkah awet aamiin,bintang 5
"produk ori, pengiriman cepat, packing aman",bintang 5
"original, alhamdulillah hp nya berfungsi normal",bintang 5
"Hp bagus, pengiriman oke, masih segel, Recommended, cuma chatnya aja robot yg reply,",bintang 5
paket diterima dgn baik dikemas dengan bubble warp,bintang 5
jos markotop,bintang 5
pembelian yg ke sekian kali nya di toko ini... makasi seller,bintang 5
Semua baik dan berfungsi sebagaimana harusnya,bintang 5
Selamat sampai tujuan,bintang 5
Barang sesuai dan bagus,bintang 5
"bagus ORI terpacking rapih ,system' TT nya jg enak SMA laku6 terpercaya hanya saja saya harus cod nemuin kurirnya, Krn kurirnya males nganterin.
klo di official cm GK... ",bintang 5
"Barang bagus, masih disegel, aksesoris lengkap, barang mulus, original, mantap deh pokoknya, rekomended seller",bintang 5
"barang aman sampe pembeli, seller ramah dan gercep, bubble wrap bisa melindungi HP..",bintang 5
"barang baru dan masih tersegel..
top markotop..",bintang 5
None,bintang 5
"Barang Lengkap, Sesuai dengan pesanan",bintang 5
oke sip berfungsi dengan baik. Cepat prosesnya....,bintang 5
keren...siiip lah puas,bintang 5
barang original.. Mantep deh barang dan pelayanannnya,bintang 5
None,bintang 5
"ok,",bintang 5
"Barang masih segel, pengiriman cepat semoga awet",bintang 5
"barang mulus, memang barang baru dari pabriknya
semoga barang awet",bintang 5
barang sudah sampai dengan selamat. barang ori,bintang 5
oke oke oke,bintang 5
"barang ORI masih segel,kurir ramah cepat aman.
the best pokoknya",bintang 5
bagus sesuai yang di pesan top,bintang 5
"mantap..
satset..
barang original
masih segel
recommended",bintang 5
"lumayan untuk harga swgitu, kalo biasa kualatis layarnya full HD 😅",bintang 5
produk sgt serupa dgn Redmi 13C. HP gaming yg cukup memuaskan di harganya.,bintang 5
"semua nya ok, hanya packing nya kurang ok",bintang 5
"Barang masih disegel, garasi resmi, kualitas barang mantap, sesuai dengan deskripsi, pengiriman sangat cepat aman",bintang 5
None,bintang 5
sesuai denga deskripsi dan aman selama pemakaian . fast respon pengiriman nya,bintang 5
"Barang sesuai dengan pemesanan, pelayanan ramah, dan harga murah.

Cuma kurang varian warna kuning aja yang kurang",bintang 5
Terimakasih Xiaomi,bintang 5
barang masih segel dan paket lumayan cepat sampai,bintang 5
1 x 24 jam sampai.. semoga awet,bintang 5
Maknyuss lahh kalai beli di officialnya... 😍,bintang 5
None,bintang 5
Alhamdulillah paket sdh sampai sesuai deskripsi sukses terus gan,bintang 5
"Spek Gahar di kelas nya, Tapi blm All Rounded ya",bintang 5
Packing aman. pengiriman cepat. Sejauh ini performa cepet.,bintang 5
"Pengiriman cepat,barang diterima aman",bintang 5
mantab,bintang 5
"Barang original, pokonya mantep terima kasih...",bintang 5
"alhhamdllh paketnya udah nyampe dgn selamat ,hpnya bagus asli bukan kaleng²,pengiriman sangat cepat kilat,moga berkah tokonya 🤲,dan semoga awet barangnya.",bintang 5
Kurir aman,bintang 5
mantap sekali Terimakasih,bintang 5
nicee product,bintang 4
"Produk bagus,proses dan pengiriman cepat. Packing rapi dan aman. Beli di official store resmi xiaomi, jdi lebih aman dan terjamin.",bintang 5
"barang datang aman masih tersegel,kelancaran aman ...kelengkapan item lengkap,warna sesuai ,pengiriman oke cepat banget 2hari sudah sampai,semoga awet",bintang 4
None,bintang 5
paket cepat banget sampenya. Alhamdulillah pengirimannya aman. tampilan hpnya keren Dan layarnya besar enak buat main game. makasih,bintang 5
"Mantap semoga awet, thank you",bintang 5
"cepat sampainya, masih segelan, top.",bintang 5
"Paket masih disegel dengan baik, pengiriman cepat. sesuai dengan apa yg dupesan",bintang 5
selalu terpercaya,bintang 5
"bagus, lengkap, sudah terjual",bintang 5
"barang bagus, packing super duper aman, udah buble warp ditambah lagi packing kayu.",bintang 5
"barangnya masih tersegel waktu sampai, berfungsi dengan baik sekali",bintang 5
Timur toko pancing mas,bintang 5
"barang aman sampe tujuan, josss poko'e",bintang 5
Alhamdulillah barang mendarat dengan keadaan selamat. Cuman itu sudah saya jual lagi dan laku. Terima kasih xiaomi official store 👍,bintang 5
ship berfungsi dg baik,bintang 5
pesanan sesuai pengiriman cepat packing bagus,bintang 5
sesuai,bintang 5
"Hp ny cantik oke👍👍, barang brsegel dan brgaransi, mau upload video tp ga muaaaat",bintang 5
mantap sesuatu dengan pesanan,bintang 5
"sebulan aman jaya buat kebutuhan orang tua mah cukup, kamera biasa aja, segaknya gak lemot dan memori gede.. review tanya² keIG..  robbirizaldi",bintang 5
pengiriman lama hampir 1 Minggu dengan kurir rekomendasi SAPX,bintang 1
"barang nya diterima dengan baik,  tapi pengiriman sangat lama, mohon kasih opsi kurir lain, saya pesen tanggal 4 maret, nyampe nya tanggal 13, udah lewat 2 hari dari wakt... ",bintang 5
"bagus sesuai deskripsi dan berfungsi dengan baik, terimakasih seller, recommended seller",bintang 5
"barang bagus, kemasan rapi dan aman, paket nyampe tepat waktu",bintang 5
barang cakep,bintang 5
Mantap.,bintang 5
busuk busuk official tapi bubble wrap ga modal 1 lapis,bintang 4
Barang masih di segel,bintang 5
"barang masih segel, barang original, fiturnya juga lengkap, mantaap",bintang 5
"barang yg bagus, sampai dengan mulus no lecet, cuman kendala di pengiriman nya aja, agak lama sedikit tapi suka banget 🤩🤩",bintang 5
barang bagus sesuai diskripsi,bintang 5
Mantap banget terima kasih,bintang 5
Kurirnya ramah.. barang ori.. mantap,bintang 5
ok sesuai deskripsi terima kasih,bintang 5
ok. mantsp,bintang 5
"Mantap pengiriman cepat, barang segel dan sesuai, maaf blm sempat foto",bintang 5
"Sesuai deskripsi, packing rapi segel utuh, pengiriman cepat 🚀. Barang berfungsi dengan baik 👍👍👍👍",bintang 5
"barang bagus,sesuai spek tidak mengecewkaan",bintang 5
Ninja parah 5 hari lbh,bintang 4
Barag bagus ok,bintang 5
None,bintang 5
Ok,bintang 5
"packing, bubblewrap ok. barang sesuai pesanan
pengiriman cepat, standar lah
kurir ok, ramah.paket ga basah padahal gerimis.",bintang 5
fast respon Barang sudah diterima dengan baik Terima kasih Kak,bintang 5
"barang bagus masih segel ga ada yg cacat
semoga awet",bintang 5
packing bagus. barang original.,bintang 5
"Barang original, dapet harga promo waktu payday sale, pengiriman lumayan cepat. hp nya secara fisik keren worth it to buy & fiturnya lumayan lengkap.",bintang 5
barang sesuai - bersegel - berfungsi baik,bintang 5
keren sih ini da,bintang 5
mantap lah,bintang 5
"Barang BNIB, masih segel.",bintang 5
"Produk sesuai pesanan, segel, ori, mantab²... 
charger 10watt, kalo mau 18watt beli sendiri. softcase juga vak ada, belisendiri.",bintang 5
"mantap barang ori, pengiriman cepat, 👌",bintang 5
"cepet banget sampenya, diluar prediksi BMKG.",bintang 5
None,bintang 5
Barangnya bagus tp blm d pakai semoga awet ya,bintang 5
"Barang segel aman, belum dibuka karena mau dibuat hadiah,, semoga aman isinya,,",bintang 5
good sesuai,bintang 5
None,bintang 1
Barang sesuai pesanan,bintang 5
barang original,bintang 5
"mantap garansi resmi, warna sesuai dan pengiriman cepat terima kasih kak",bintang 5
None,bintang 3
matap,bintang 5
good,bintang 5
mantab,bintang 5
barang mulus baru mantap,bintang 5
kardus penyok,bintang 3
None,bintang 5
"Barang sudah diterima masih disegel, mantaplah semoga awet. Kerenlah xiaomi",bintang 4
"Barang tidak mengecewakan, mantap, pelayanan terbaik, pengiriman sat set....",bintang 5
"mantap, beli di official emang ga pernah gagal",bintang 5
Joss BNIB,bintang 5
"Mantabbb banget, pesen kemarin siang, sore ini nyampe & sesuai pesanan. bagus bgt brg nya jg, sellernya jg terpercaya, Krn official nya lgsng.
 thanks seller",bintang 5
"sama sekali tidak rekomendasi beli di sini dan dari aplikasi Tokopedia karena apalagi pembeli minta permohonan pembatalan atau pengembalian tidak ditanggapi,,",bintang 1
"barang bner² ori. yaiyalah official shop..
 joss lah",bintang 4
Barang sudah sampai di terima dengan baik sudah di pakai langsung sama anak hadeuh....semoga bisa awet terima kasih seller Tokopedia dan kurir semoga makin sukses,bintang 5
"barang original, proses tukar tambah lancar
sayang waktunya agak lama krn pre order",bintang 5
"Mantap, cepat dan sesuai dengan apa yang dipesan . 
Terima kasih 🙏",bintang 5
"bagus
sopan 
terpelajar

****",bintang 5
Yahudddd,bintang 5
"barang masih di segel , GK ada lecet ,mulus, mantap, tapi pengirimannya terlalu lama. itu aja. terimakasih.",bintang 5
"barang masih di segel, kelengkapan semua ada, pengiriman cepat",bintang 5
mantap barang sampai dengan selamat walaupun gratis ongkir tapi pengiriman cepat ke mlg 3 hari aja. berfungsi normal semua nya. beliin anak anak,bintang 5
pengiriman cepat. segel utuh. rapi.,bintang 5
manyap,bintang 4
good lah pokoknya,bintang 5
Barang sampai dengan selamat good 👍,bintang 5
"Barang sesuai deskripsi. pengiriman cepat. thanks seller
semoga awet",bintang 5
Terima Kasih Untuk Pelayanannya   Barangnya Terjamin Dan Melebihi Ekspektase . Dan Untuk ketahanan Serta Daya Hapenya Bagus. terima kasih,bintang 5
None,bintang 1
hp nyala abangku.,bintang 5
"packingaman, sesuai deskripsi dna pengiriman cepat. makasih kak",bintang 5
barang aman sampe di tangan. kurir dan admin amanah,bintang 5
"Mantab
Sesuai deskripsi
Pengiriman cepat
Seller tanggap...",bintang 5
mantep hpnya,bintang 5
barang mantap sesuai pesanan.,bintang 5
"packing aman, harga murah tapi kualitas bagus, sudah langganan beli hp xiaomi disini",bintang 5
Mantappp,bintang 5
None,bintang 5
"ke 2 kalinya belanja dan barang tiba dengan utuh tersegel rapi, pokonya mantafff dah... 👍",bintang 5
"yang lain sesuai dengan deskripsi, paket aman mntap packingnya..cuma ramnya 8+4..berarti 12 kn ya..ga smpe 16gb..",bintang 4
"good produk poco ist the best 😍 , gede diskon nya mantap pengiriman cepat sekali , recommended pokoknya lah",bintang 5
None,bintang 5
sesuai pict,bintang 5
"tidak bisa dibatalkan, padahal blm diproses",bintang 2
manTabf..belikan untuk anak..sesuai keinginan..smoga awet,bintang 5
"Paking aman, barang masih segel, dos masih bagus, charger berfungsi baik, HP sudah di test tanpa kendala",bintang 5
"mantab, fast respon.... kiriman jg cepat.. josss",bintang 5
barang masih di segel rapih dan sesuai dengan pesanan warnanya juga sama sesuai pesen a/n juga....,bintang 5
"aman & cepat, terimakasih",bintang 5
"Barang sampai dengan selamat, pengiriman super cepat 2 hari sampai.. recommended 👍",bintang 5
"Terbaik Semuanya, Seller, Kurir dan produk The Best 🙌",bintang 5
None,bintang 5
None,bintang 5
mantappppp betuulllll,bintang 5
"kamera depan tidak berfungsi, tidak bisa buat vcall",bintang 1
udh smpe dgn slmt.smga awet.pngriman cepet.,bintang 5
"barang diterima dlm kondisi baik dan tersegel, pengiriman cukup,",bintang 4
Sip!!! Sesuai pesanan. Berfungsi dengan baik untuk saat ini.,bintang 4
"sesuai dengan yang di pesan
pengiriman cepat
packingan standart
cakep bangettt 😍😍😍😍😍
recommend deh",bintang 5
lumayan,bintang 3
barang ok bagus spek mayan pengiriman juga ok lah standar namanya juga murah ya kan,bintang 5
None,bintang 5
mantab.. proses cepat..,bintang 5
mantaapp pengiriman cepat!,bintang 5
barang bagus masih di segel pokonya cocok belanja di aini,bintang 5
None,bintang 5
Barang masih disegel waktu sampai dan berfungsi dgn baik . seller responsip jg. semoga awet . terimakasih seller dan kurir,bintang 5
mantap saya puas,bintang 5
bagus BANGET IH 🥹. Mamah aku suka banget karena first time dia punya hp Android .Sampe senyum terus liatin hp Krn Masi belajar .katanya hp nya mewah wkwk . mkasih Xiaomi... ,bintang 5
"Kado untuk mama saya, mantuls! Spek lebih dari cukup utk harga 1,4 dan daily driver mama saya yg cuma foto, wa, youtube sama zoom 😆 thanks you poco",bintang 5
alhamdulillah.,bintang 5
"barang nya utuh ms D segel,,hp nya original,, packingnya rapi aman, nympe nya cpt lg.. mks seller dan toped👍🙏",bintang 5
Mantulllllll,bintang 5
"Produk original, masih bersegel. Semua fitur berfungsi dengan baik. Terima kasih.",bintang 5
"mendarat dengan selamat, masih segell dan berfungsi dengan baik",bintang 5
jos gandos,bintang 5
None,bintang 5
KECEWAAAA,bintang 1
Mantap makasihh,bintang 5
"pengriman cepat barang sesuai, reseler mantap ..
ok buat tokonya , 👍😁
semoga baranya awet",bintang 5
oke,bintang 5
"barang sampai ke tujuan dengan aman, kalo ada yang kurang sih cuma satu. lama banget bjir sampek nya, hayoyoyoyoyo",bintang 4
"Barang sampai dengan baik dan cepat, tp sayang gak dapat antigores dan softcase.😇😁",bintang 5
mantap msh segel orisinil poco.,bintang 5
"Barang nya Sudah Datang , terimakasih,semoga awet dan Bermanfaat,.aminn...",bintang 5
mantap,bintang 5
order purple dapat biru :(,bintang 4
Okeyy,bintang 5
barang oke.. packingan bagus.. kurir juga oke..,bintang 5
recommended seller barang segel BNIB resmi,bintang 5
recommended seller barang segel BNIB resmi,bintang 5
recommended seller barang segel BNIB resmi,bintang 5
recommended seller barang segel BNIB resmi,bintang 5
"Barang sesuai spek dan berfungsi dgn baik. Pengiriman cepat, seller responsif.",bintang 5
ori Segel tapi blm cek,bintang 5
barang sampai dengan aman,bintang 5
"Mantap, pengiriman juga cepat, produk original dan segel. Tengkyu minn",bintang 5
"BARANG MANTAB, DELIVERY FULLSPEED 👍🏻👍🏻👍🏻",bintang 5
sip. mantap bos. terima kasih. tak dpt softcase,bintang 5
"Pembelian Ke-2, ...........Mantap",bintang 5
barang sesuai pesanan..mantap packing aman dan rapi..,bintang 5
plastik sobek pengaruh ke penjualan,bintang 1
brg msh segel,bintang 5
barang nya masih di segel Alhamdulillah mantap,bintang 5
None,bintang 5
"Alhamdulillah paketnya sudah sampai, pengiriman cepat packing rapi kurirnya baik next order lagi",bintang 5
Barang ok sudah sampe sesuai pesanan pengiriman ok cepat Terima kasih,bintang 5
"paketnya datang plastik bolong, kardusnya penyok,untung isi nya aman, awalnya was2 mau terima paketnya krn meragukan paketnya
tp dibilang kurir kalau isi nya beda sy tang... ",bintang 3
"hp dan performa baik, walaupun ada garis biru panjang di layar hp",bintang 5
"❤❤❤❤❤ 
makasih seller",bintang 5
"Masya Allah, alhamdulillah barang sesuai",bintang 5
all goods,bintang 5
"pengiriman lebih cepat dari estimasi , barang sampai dengan aman , mudah²an awet",bintang 5
"keren abis pertama beli hp di tokped dan sangat memuaskan , terimakasih seller  dan tokped",bintang 5
barangnya udah sesuai dengan deskripsi nya..blm dicoba..,bintang 5
semoga awat ngak abal2😘,bintang 5
hp dah sy trima dgn baik.blm sy setting .segel bgus.cpt smpai .semga berfungsi dgn normal.,bintang 5
bagus murah,bintang 5
Alhamdulillah barang dateng tanpa ada cacat,bintang 5
"Barang ori dan masih segel saat diterima, kemasan rapi",bintang 5
"barang sudah diterima dengan baik dan berfungsi baik, sesuai dengan orderan",bintang 5
Pengiriman cepat. mantap,bintang 5
None,bintang 5
bagus... cepat sampai...,bintang 5
None,bintang 5
"Barang sampai dengan aman, dan sesuai dengan apa yang kita inginkan.",bintang 5
Mantaf. Pengiriman cepat dan aman.,bintang 5
"ngga tahu siapa yang salah tapi barang dikirim sangat lama
.barang juga diterima cuma kotaknya tidak ada bungkus paketnya ..hanya kotak handphone...kalau tadi tidak berse... ",bintang 2
"Langsung dikirim di hari yg sama dan diterima keesokan harinya. Ini lg dipake HPnya. Memori lega, cuma utk WA clone ga bisa utk kirim foto/video dan ga bisa liat foto/vid... ",bintang 5
mantap,bintang 5
Mantap sdh 2 kali order di sini barangnya memang benar2 mantap n keren terima kasih,bintang 5
None,bintang 5
Mantaaap,bintang 5
"barang ok... sesuai deskripsi, pengiriman cepat",bintang 5
mantap,bintang 5
"Barang di bungkus dengan baik, hanya pengiriman lamaaaa banget pake kurir anteraja, jalan gak di update mulu tiba tiba dah di tempat aja",bintang 5
"barang bagus,, original",bintang 5
bagus sesuai pesanan,bintang 5
keren pake banget pengiriman sangat2 cepet. seller resmi emang recommended. mudah2an makin laris,bintang 5
puas banget...poconya beraksi dah 🤣👍,bintang 5
"smpai barang cepat hehe
hp dtnggu.tdak lama jga
kurir yg baik dan ramah sekali
semuanya lengkap.rekomendas beli hp dsni",bintang 5
good...cm pengiriman agak lama,bintang 5
Mantap,bintang 5
Barang sampai dengan selamat,bintang 5
paket sudah mendarat dan barang masih segel,bintang 5
"Produk sesuai, semoga awet.",bintang 5
bagus mantap,bintang 5
Paket sampai dengan aman dan tidak lama. Garansi dan paket penjualan lengkap.,bintang 5
barang segel tp bubble warp tipis cuma dibalut sekali untung aman 🙄,bintang 3
"sudah sampai barang nya, makasih semuanya",bintang 5
"Pembelian ke2 untuk bapak dan ponakan. Barang selalu diterima dengan baik dan pengirimannya sangat cepat, pesan hari sabtu dan di hari minggu sore sudah sampai.",bintang 5
"layanan penjual cukup baik lebih ditingkatkan lagi informatif nya, packing kurang baik karna bubble wrap tidak menutupi atas & bawah hanya bagian sampingnya, pengirim... ",bintang 3
mantap.. barang masih di segel. Sangat puas. pengiriman juga cepat. mantap dech,bintang 5
hp sesuai dengan pesanan terima kasih kak semoga awet hp nya,bintang 5
buat card slotnya keras bgt harus di teken ke dalam bgt,bintang 4
Mantap poke,bintang 5
Alhamdulillah barang tiba sesuai. packing aman. terimakasih,bintang 5
"barang masih disegel utuh barangnya bagus,cuman banyak fitur yang dipangkas saya poco c65 ga bisa layar split sama gada fitur spesial seperti tipe xiomi lainnya",bintang 4
pokoknya mantap,bintang 5
cukup bagus,bintang 5
"sesuai,makasih",bintang 5
"barang, ok, berfungsi baik, trim",bintang 5
barang sesuai dan kurir juga cepat. mantab gan,bintang 5
worth it dengan harga segini👍,bintang 5
bagus... fitur lengkap... pengiriman cepat...,bintang 5
mantap keren,bintang 5
"Mudah2an awet, terima kasih banyak, pengiriman cepat",bintang 5
"barang sesuai pesanan, hanya warna aja 1 tdk sesuai. tapi tdk apa2.",bintang 5
mantap,bintang 5
recommended dan barang ok,bintang 5
simple wide-view gadget,bintang 5
None,bintang 4
"barang masih tersegel rapi, mulus, kualitas top, berfungsi dengan baik. pokoknya mantap",bintang 5
"barang sesuai , pengiriman cepat , kurir nya ramah",bintang 5
"suksbanget. murah efeknya gak murahan
dan juga CSnya gercep banget",bintang 5
barang aman dan tersegel serta sesuai pesanan,bintang 4
"Barang ok
seller ok 
sayang kurir-nya lambat sekaleee ...",bintang 4
"packing rapi & aman
item sesuai deskripsi & masih tersegel dengan baik
recommanded seller",bintang 5
"packing rapi & aman
item sesuai deskripsi & masih tersegel
Recommanded Seller",bintang 5
terbaik,bintang 5
mantap..android sudah 14 terima kadih berfungsi,bintang 5
None,bintang 5
"Barang segel, warna sesuai, dapat diskon, barang tidak ada kendala",bintang 5
"barang masih disegel, packing aman, kualitas baik original, berfungsi dengan baik",bintang 5
"makasih kak, barang dah sampai dengan aman",bintang 5
bagus,bintang 5
order ke dua kali selang 3 hari,bintang 5
barang tdk ada masalah. pengiriman super cepat. terimakasih,bintang 5
"Produk Ori, warna nya cakep soft bgt. Pengiriman juga oke bgt.",bintang 5
"Barang segel saat sampai, spek sesuai diskripsi produk, cmn g tau untuk produk ini ada kw nya atau semua ori TAM.",bintang 4
"Pengiriman sangat cepat
Barang ori
Isi sesuai deskripsi
Pelayanan cepat",bintang 5
bagus,bintang 5
"saya Beli 2 Hp,
tujuan Sumbar
Alhamdulillah sampai dengan Aman dan packingannya super Aman.

saran saya tetap beli apapun di toko Official
karena sebelumnya mesen Hp di T... ",bintang 5
Memory besar harga murah,bintang 5
ok Approved,bintang 5
Pengirimannya agak lama tapi barang sampai dengan selamat,bintang 5
sudah sampai,bintang 5
"original, pengiriman cepat, barang puas...semoga awet",bintang 5
None,bintang 5
None,bintang 5
"packing kurang jos tapi rapopo, amang",bintang 4
lancar jaya buat orang tua 🙏,bintang 5
Semoga hp mamah saya awet. amiin,bintang 5
"barang masih di segel, pengiriman cepat mantap",bintang 5
"hp ori, harga terjangkau pengiriman sangat cepat",bintang 5
dah di coba okay juga,bintang 5
None,bintang 5
sesuai,bintang 5
mantap,bintang 5
bagus sesuai pict semoga barang aewet,bintang 5
value to money ok laah...tdk mengecewakan... semoga bisa awet👍👍👍,bintang 5
"barang masih segel, asli dan baru. packing aman ga ada kendala cacat. original. sesuai pesanan. makasih",bintang 5
"barang original, kemasan aman",bintang 5
makasih bosku,bintang 5
makasih bosku,bintang 5
lebih cepat dari perkiraan.. mantap,bintang 5
paketnya ada segelnya lengkap smua pkoknya bagus,bintang 5
"Fast respon. 
Pengiriman cepat. 
Produk Ok
Recommended
Terima kasih",bintang 5
mantap,bintang 5
mantaappp,bintang 5
So far so good,bintang 5
"Barang ORI dan masih segel,hanya di prank aja sama pengiriman nya",bintang 5
barang sudah sampai dan sesuai pesanan makasih,bintang 5
Hp nya bagus. Alhamdulillah orang tua suka. Semoga awet.,bintang 5
None,bintang 5
"barang datang tepat waktu, Masi segel, admin nya fast respon. Good Service deh",bintang 5
barang sampai sampai dengan selamat,bintang 5
mantaaappp,bintang 5
"Pembatalan Untuk Perubahan Produk dan PO ditolak, alasannya tidak perlu PO karena barang Ready. Ternyata barang gk ready ttp pre order. Padahal kalau orientasi kepuasan k... ",bintang 1
"Barangnya sampai dengan konfirmasi baik, gakada kecamatan. semua berjalan dengan normal.",bintang 5
Nice,bintang 5
"Barang sampai dengan selamat,,
Sukses trus ya xiaomi indonesia,,",bintang 5
None,bintang 5
"mesen dari tanggal 2, baru sampai tanggal 19",bintang 3
repon cepat dan pengirimanya juga cepat terimakasih,bintang 5
"barang sesuai dengan pesanan, mantap!!!",bintang 5
barang ori dna memuaskan,bintang 5
mantap👍👍👍,bintang 5
mantul sekali,bintang 5
Terima kasih... barang sudah sampai sesuai pesanan....,bintang 5
"produk bagus, packaging aman, pengiriman sesuai estimasi.",bintang 5
"barang ori, proses cepat, packing super aman, pengiriman cepat",bintang 5
None,bintang 1
mantul abis,bintang 5
puas dan mantab,bintang 5
kualitas terjamin,bintang 5
Barang ori. bagus,bintang 5
bagus,bintang 5
barang bagus sesuai deskripsi,bintang 5
"Berfungsi dengan baik, pengiriman cepat, thanks",bintang 5
barang oke,bintang 5
mantap sesuai,bintang 5
good material,bintang 5
cepat...dan berfungsi,bintang 5
"alhamdulillah cpt sampe, pesen sabtu, mggu nyampe, makasih kang ninja... 
packing aman, brang ori msh segel, smoga awet seumur hdp",bintang 5
None,bintang 5
barang ok,bintang 5
Barangnya original 👍 Ada garansi resmi Warna sesuai pesanan kurirnya ramah banget Proses pesanan cepat  rapi Packaging aman👍👍☝🏽☝🏽 mantul👍👍. pengiriman cepat👍👍☝🏽,bintang 5
maaantaaap lancar jaya,bintang 5
joss,bintang 5
pengiriman aman kirain dapet softcase hahaha all goods,bintang 5
produk original 👍🏻,bintang 5
barang original dan tidak ada kerusakan,bintang 5
"PACKINGNYA RAPI BNGT, MINUSNYA CMN PENGIRIMAN YANG LAMA!!",bintang 4
pokonya biar bintang yang menentukan kualitas nya👍,bintang 5
pengiriman cepat,bintang 5
Barang sudah diterima dengan kondisi baik dan tersegel.. mantap,bintang 5
Barang sesuai pesanan makasih kk,bintang 5
mantapp banget,bintang 5
seller ramah dan barang mantab,bintang 5
"sesuai deskripsi,  tapi",bintang 5
"mantaappppp
terimakasih",bintang 5
barang segel packing rapi recomed deh,bintang 5
mantabb kemasan aman surahman aman tapi terlambat untuk  pengirimannya,bintang 5
recomend banget,bintang 5
barang aman dan kualitas ori,bintang 5
barang sudah sampe sesuai dengan pesanan..tp gk da bonus ny...,bintang 5
"barang sesuai barang maasih di bersegel,kartu bergaransi ori dan ori  respon  pengiriman  cepat",bintang 5
Barangnya diterima dengan baik ngga ada cacat sama sekali. Oke banget deh belanja di official poco 👍,bintang 5
"barangnya sesuai sama ekspektasi, cuma loadingnya lumayan lama dan kalo buka banyak apps agak lama, mungkin karna ramnya disesuaikan sama harga jadi ga pake ram yg bagus... ",bintang 5
pemngiriman cepat dan aman,bintang 5
sangat amanah,bintang 5
mantab,bintang 5
sampai barangnya blom di cek :D,bintang 5
gokil barang selamat dengan sentosa,bintang 5
knpa harus ninja Xpress.,bintang 1
Bagus dan mantap....,bintang 5
paket tlh di terima kmasn aman  kereeen hey,bintang 5
mantab,bintang 5
"barang masih tersegel rapih, pengiriman lebih cepat dr estimasi tgl.. br pertama belanja disini, tp puas bgt pelayanannya. tidak mengecewakan.. nnt mau order lg disinj. t... ",bintang 5
pengiriman sangat cepat dan seller ramah,bintang 5
barang sdh di terima semoga awet trima,bintang 5
terbaik dan tercepat pelayanannya,bintang 5
seller ramah dan barang ori,bintang 5
terbaik,bintang 5
⭐⭐⭐⭐⭐,bintang 5
"Pembelian Ke-2 Kalinya Murah Meriah 
Barang OK Original
Pengiriman Ninja Express Mantap",bintang 5
sesuai deskripsi,bintang 5
telat di expedisi deuh,bintang 4
barang sesuai penawaran mulus klo asli jelas asli lah dr official store....utk packing amannn......seller fast respon kiriman on time,bintang 5
official store Okee...unit segel..mulus..sesuai Spec..tks...Abang kurir ok..,bintang 5
Mantab. Garansi,bintang 5
None,bintang 5
"gk liat klo sabtu minggu n hari besar tutup, ditambah da event pemilu, paket diterima dengan baik n berfungsi dengan baik, semoga awet, aman belanja disini",bintang 5
"Original , aman , mantap…. Terimakasih",bintang 5
barangnya sesuai pesanan mantapz!!!,bintang 5
barang original sampai dengan selamat packing bagus aman banget,bintang 5
"mantap, barang sampai dengan cepat. trims 🙏🏻",bintang 5
"respon cepat, pengemasan rapi, barang sesuai dengan deskripsi, dan sangat memuaskan",bintang 5
brg diterima keadaan disegel mantap，👍🙏🙏,bintang 5
"Bisa untuk Mobile Legends

barang sudah sampai dan diterima dengan baik, terima kasih dan sukses selalu. PS: Pengirimannya, Blazing Fast Asli ! Jabarang sudah sampai dan... ",bintang 5
