Review,Rating
barang cepat tiba dan sesuai,bintang 5
"barang masih disegel pas sampe dan ada garansi resmi. packing aman. dari xiaomi official puas bgt.
Hanya saja sempet terkendala dengan jasa pengiriman anteraja yang meleb... ",bintang 5
"mantap, Barang segel sesuai pesanan dan deskripsi, 
xiaomi best seller ✨✨✨",bintang 5
"mantap
makasi tokopedia",bintang 5
barang masih disegel. ada garansi resmi. packing aman. respon penjual bagus. kualitas barang ori,bintang 5
bagus  . tpblm di coba,bintang 5
Keadaannya sehat saja😁 trimakasih Xiaomi😘,bintang 5
original..segel....pengiriman cepat,bintang 5
barang sesuai pesanan .. pengiriman sangat cepatt ... 👍👍,bintang 5
"barang masih di segel, packing aman, dan pengiriman sangat cepat",bintang 5
"pengiriman cepat,
fast repons..
kan jadi nyaman ke customer, makin makin sering beli hp disini.",bintang 5
"paket aman, sesuai deskripsi, segel aman",bintang 5
good 👍👍,bintang 5
top dan semoga awet hpnya,bintang 5
barangnya ori & masih disegel.,bintang 5
"barang oke , 
JANGAN pakai pengiriman ANTERAJA pengiriman lama.",bintang 3
"Alhamdulillah cepet banget barang sampe dengan aman sesuai peranan tidak mengecewakan , terima kasih Xiaomi!",bintang 5
"barang masih di segel, pengiriman sangat cepat, ada garansi resminya, berfungsi dengan baik, tapi tidak ada alat SIM ejectornya,, sangat puasss😍",bintang 5
"Setelah pemakaian beberapa minggu, ada hal-hal yang mau saya komentari, pertama baterainya cepat habis, terus saya punya masalah dengan notifikasi ""Don't cover ea... ",bintang 3
mantaapp pengiriman cepet barang original,bintang 5
"barang baru masih di segel, seller ramah, ekspedisinya lamaaa bjir",bintang 5
packing rapi.. barang bagus.. semoga awet yaa..,bintang 5
Paket dalam kondisi baik saat penerimaan. Barang original berfungsi normal.,bintang 5
.,bintang 1
"Paket udah sampai,tapi blm sy buka,karena sy udah keburu berangkat...terimakasih",bintang 5
"Alhamdulillah belanja di xiaomi os selalu gercep, produk ok mudah2an awet. Hanya lambat di pengiriman",bintang 5
"barang nya bagus oke, cuma jasa pengirimannya yg lamaaa, mungkin pas hari lebaran sih",bintang 5
"barang segell, pengiriman sesuai tanggal meski banyak libur hari raya ... terimakasih min barang sampai dengan selamat,, ini adalah pembelian perdana barang online jutaan... ",bintang 5
"Barang masih segel, ori, ada kartu garansi, sama pengirimannya juga cepet. Keren pokoknya.",bintang 5
packing nya kurang aman.   robek.,bintang 5
cepat sampai aman tersegel bgt,bintang 5
"paking rapih,,aman,,barang berfungsi dengan baik,,yah walaupun kurir agak sedikit telat",bintang 5
"Bagus, Pengirimannya agak lama karena mungkin lebaran",bintang 5
A Nice Phone,bintang 5
"pesen jumat pg, sabtu siang sampai,,
barang ori, berfungsi dng baik smua,,",bintang 5
barang oke tapi pengiriman sangat lama dan harus ambil ke kantor anter aja soalnya kurir gamau nganter,bintang 4
Gabisa di batalin mau ganti unit padahal baru “pesanan diproses”,bintang 1
pengiriman cepat... no mines... recomended seller👌👍,bintang 5
Mantapp cepet bgt sehari sampe makasih xiaomi,bintang 5
ok goood,bintang 5
"garansi, berfungsi dengan baik, spek sama dengan yg ditulis",bintang 5
"Barang Original , Sesuai Spek , Mantul
spek mewah",bintang 5
"Produk original, diterima dengan baik. Cakep..",bintang 5
"barang masih di segel, berfungsi dengan baik,",bintang 5
"Top, pengiriman cepat 1 hari sampai, produk original, ok, mantap 👍",bintang 5
"pengiriman cepat, packing aman",bintang 5
"Terima kasih Bos,
Barang sesuai deskripsi dan original,
Semoga awet,
Man",bintang 5
"pengiriman cepat  kurirnya juga cepat dan ramah, mantap lah, next pesen lagi sepertinya.",bintang 5
mantappp sweeekaleeee,bintang 5
"harga 2,4 jt dapet flash sale ramadhan+diskon. mudah mudahan awet kayak redmi yg dulu cakep mentereng warna black kecekece badai hehe thanks",bintang 5
Menyala gann 🔥,bintang 5
Alhamdulillah hp sdh smpai dgn baik.segel utuh.mks seller smg ttap jaya,bintang 5
"box nya masiih tersegel, garansi ori, adminnya juga sangat responsif, tidak nyesal beli di toko ini",bintang 5
"barang sesuai, recomed",bintang 5
"Produk lengkap, bagus, sesuai ekspektasi",bintang 5
"Barang cepat sampai, original sesuai deskripsi... mantab",bintang 5
"paket tiba dengan aman tanpa kurang suatu apapun, trims!",bintang 5
"pengiriman agak sedikit lama tapi ok lah, paket aman dikasih bubble wrap juga, kardus agak penyok sedikit tapi nggak merusak isinya",bintang 5
"barang original, BNIB",bintang 5
"> Mantap
> Sesuai deskripsi
> Packing aman",bintang 5
wah mantap,bintang 5
mntaaaps,bintang 5
packing rapi barang bagus respon cepat pengiriman cepat...,bintang 5
pengiriman lama sekali packing pelit buble dan rawan penyok,bintang 4
"Barang sesuai pesanan, masih segel, so far so good, aman, semoga awet.. thax u seller.. kecepatan pengiriman lebih ditingkatkan lagi...",bintang 4
well,bintang 5
"Respon dan pengiriman sangat cepat.
Barang sesuai pesanan dan mantap jiwa dah pokoknya. ⭐⭐⭐⭐⭐",bintang 5
keren bosku... udah saya terima dengan baik.. semoga awet... terima kasih bosku...,bintang 5
"Barangnya bagus, sesuai dengan pesanan, terima kasih xiaomi",bintang 5
barangnya full mash segel dan tidak Ada cacat sedikit pun. mantapp,bintang 5
"HP Xiaomi Redmi Note 13
sungguh luar biasa kwalitasnya.
Mantap",bintang 5
"barang masih segel wkt sampai, kemasan rapi. cepat sampai",bintang 5
Barang diterima dengan baik dan Alhamdulillah hpnya berjalan dengan baik... semoga sukses selalu☺️,bintang 5
"hp nya okeh ori,, dan sesuai...puas bangetttt",bintang 5
"Mantap, sesuai pesanan 😍👍",bintang 5
keren...fast respon dan amanah,bintang 5
barang bagus kualitas official store,bintang 5
"packing sangat aman, diterima dgn sangat baik. HP original dan segel, berfungsi dgn baik. pengiriman sangat cepat",bintang 5
"Mantap, fast respon. Pengiriman cepat",bintang 5
barang sesuai spesifikasi. terimakasih,bintang 5
"Produk sesuai deskripsi, terimakasih.",bintang 5
"Barang ori + pengemasan cukup rapid.. tapi kemarin minta request pakai pallet karena pengiriman liar pulau tp ga di kasih, so far ok",bintang 5
Mantap barang sesue aman dan bagus makasih makasih,bintang 5
"segel, ori aman packing bagus",bintang 5
paket sdh  nyampe .... barang   doble paking  ...masih  di segel  ..  makasih   ..semoga awet 🤲🤲,bintang 5
"kemasan paket nya aman,diberi kotak sedang supaya dalem nya tidak tertekan.",bintang 5
"barang datang kondisi segel rapi, barang original. softcasenya berkelas mantap. cuma pengirimannya aja yg kurang",bintang 5
barang ok dan mantap semua berfungsi dengan baik,bintang 5
keren warnanya yg ocean sunset bisa berubah rubah wkwkwkwkwk,bintang 5
"pesen hp dri tanggal 8 maret.. skrg tanggal 15 maret baru sampe dan itu jga langsung di datengin ke gudang sapx (ekpedisi) nya, krna status barang sudah sampai tapi baran... ",bintang 2
kerenn mantap. dapat harga promo,bintang 5
"Barang bagus dan rapi, packing juga aman. Mantap pokoknya",bintang 5
"puas banget sih beli disini, kemasan nya aman pol hp nya jg aman alhamdulillah ga kenapa napa. pengiriman cepet sehari sampe. puas banget😍",bintang 5
"barang masih tersegel, pengiriman cepat, recomended seller",bintang 5
"Barang aman, bublewrap tebal, segel semua. berfungsi dengan baik",bintang 5
"barang original, pokoknya bagus!",bintang 5
ok mantp,bintang 5
mantap... barang baru... segel nya mantap... puas x...,bintang 5
"Barang datang dengan aman, packing aman, barang mantap desuai pesanan",bintang 5
"barang oke, keren ori mantap deh",bintang 5
"barang bagus sesuai gambar, masih tersegel dan paking aman, pengiriman cepat",bintang 5
Packing nya sangat safety karena pakai palet. kualitas barang juga sudah sesuai spek HP. terima kasih,bintang 5
"barang tiba dengan  baik 
👍👍👍",bintang 5
sudah tiga kali belanja di sini dan selalu puas. terima kasih ya 🙏,bintang 5
barang sampe selamat mantap,bintang 5
baguss 👍👍,bintang 5
pengiriman cepet & aman. untuk seri note 13 body warna birunya cakep ditambah case hitam makin keren. semoga awet mantap xiaomi,bintang 5
oke seeeppp,bintang 5
"Barang diterima dlm keadaan tersegel, garansi resmi,  mudah²an awet. Pengiriman pake anteraja. 

Terima kasih",bintang 5
"pengiriman cepat cuma 3 hari langsung sampe
casingnya juga ok sih
presisi ke kamera nya
biar ngurangin bump ke kamera
mantapppppp",bintang 5
"bagus, pengiriman cepat
segel aman",bintang 5
hp berfungsi dgn baik dan diskon yg diberikan sangat menarik,bintang 5
udah sampe walaupun pengiriman lama banget,bintang 5
barang sampai dengan selamat. pengiriman agak lama tapi oke lah karena produknya bagus. Buat saya yang dari redmi note 7 ke redmi note 13 ini sangat worth it dan saya jug... ,bintang 5
"pengirimannya cepet banget!
mantaplah pokoknya!",bintang 5
"kurir fast banget, barang original dan berfungsi dengan baik, packing juga aman bgt",bintang 5
"Barang Segelnya Masih utuh & plastik wrappingnya juga masih asli... barakng oke unboxing aman & semoga awet...
thanks Tokopedia Thanks Seller Xiaomi Official...",bintang 5
"Product tiba dalam kondisi triple packaging.(bubble wrap, Karton dan plastik). Product sesuai pesanan dan sesuai gambar.Terima kasih.",bintang 5
"barang nya masih tersegel dan sesuai spesifikasi,, hanya saja bubble wrap nya menurut saya kurang,, untung sampai dengan selamat",bintang 5
mantap hpnya sesuai semoga awet hpnya,bintang 5
"barang sesuai pesanan, pengiriman cepat",bintang 5
Barangnya original 👍 Ada garansi resmi Kemasan disegel Spesifikasi sesuai Kelengkapan sesuai Warna sesuai pesanan Barangnya mulus Berfungsi dengan baik Respon penjualnya... ,bintang 5
good cepet sampenya,bintang 4
Barangnya original 👍 Ada garansi resmi Warna sesuai pesanan Spesifikasi sesuai Barangnya mulus Berfungsi dengan baik Kemasan disegel,bintang 5
hpnya aman bagus normal semua cuma pengiriman agak lama,bintang 5
"mantap pengiriman cepat, respon cepat, semoga awet, thanks seler thanks tokpet😘😘😘",bintang 5
"Barang ok, pengiriman ok",bintang 5
Gokil pokonya,bintang 5
"barang ori, sesuai Pictures, aman pokonya, besok bisa belanja lagi",bintang 5
toko amanah ga ragu lagi beli produk di xiomi official mantap.pekingan rapih pokonya jozz,bintang 5
barang sampai Tujuan masih segel Dan normal,bintang 5
"Barang oke, pelayanan memuaskan",bintang 5
Barang oke dan berfungsi dengan baik,bintang 5
"sangat puas, pertama kali megang hp amoled mantep bgt, ada aod + fingerprint di layar jadi tambah cakep.",bintang 5
"barang mendarat dengan aman
pengiriman cepat 
terbaik ,,",bintang 5
"Pengiriman cepat, barang kualitas bagus banget!",bintang 5
"diterima baik , kualitas juga okey bangett  , sangat memuaskan",bintang 5
mantap. berfungsi dengan baik,bintang 5
mantap. sesuai,bintang 5
4 bintang karena pengiriman lambat tapi HP bagus. recommended seller,bintang 4
"mantap, sesuai deskripsi",bintang 5
"Di aplikasi pesanan sampe ke penerima padahl barang nya gk datang..Kurir si cepat tidak amanah barang hilang,d curi kurir",bintang 1
Barang original official store... dapat harga promo,bintang 5
"Produknya original sesuai deskripsi, bahan dan kualitasnya bagus, harga terjangkau, penjual ramah dan fast response, pengirimannya lumayan lama, overall mantap dan recomm... ",bintang 5
"Pelayanan bagus, saran buyer (jgn buru2 apgred hyper os) liat2 review dlu aj buat compare mana yg sreg",bintang 5
"Sesuai dengan deskripsi, 
berfungsi dengan baik👍",bintang 5
"original
jozz bintang 5
:)",bintang 5
Barang sampai dengan selamat. Terima kasih,bintang 5
"Barangnya segel, paket lengkap, minus di pengiriman aja, tapi tetap sesuai estimasi kedatangan kok
Kondisi mulu
Tetap pertahankan kehebatanmu, Poco",bintang 5
"mantap, pesanan cepat sampai dan sesuai deskripsi",bintang 5
Alhamdulillah gampang dipakainya utk yg gaptek ngga susah,bintang 5
"hp sudah sampai sedang di pakai untuk dayli ternyanya nyaman, next kita coba yg F6",bintang 5
"ok barang sesuai deskripsi aman, terima kasih 🙏👍",bintang 5
barang mendarat dengan selamat. semoga barangnya awet,bintang 5
"Alhamdulillah paket handphone POCO M6 PRO Dateng dengan keadaan baik , sesuai dengan keinginan dan kebutuhan",bintang 5
"kondisi barang segel,,packing nya standar, pengirimannya cepat..",bintang 5
"lhaaaa.... barang diterima, lhaaa... akhirnya...",bintang 5
"Barang masih disegel, original, dan berfungsi dengan baik. Pelayanan dan pengiriman gercep ✨",bintang 5
Mantap pokoknya 👍,bintang 5
barang masih di segel fungsi nya top,bintang 5
pengiriman lumayan lama beli jam 12 siang diserahkan kurir besok paginya. untuk hp lumayan buat daily,bintang 4
"terjamin, amanah tokonya.",bintang 5
No Coment No kata kata pokonya makasih banget anak aku seneng banget barang original terimakasih juga paket nya aman dan cepat...makasih ya sayang bintangnya 5 kalau ada... ,bintang 5
Barang masih disegel dan berfungsi dengan baik pengiriman juga lumayan cepat dari tanggerang-bandung hanya 2 hari,bintang 5
mantap hpnya sesuai ekspetasi,bintang 5
"barang original, segel aman. packing aman",bintang 5
barang bagus dan ORI,bintang 5
respon cepat pengiriman cepat.Terima kasih sudah diterima dengan baik dan ok. mantaps,bintang 5
"berfungsi dengan baik dan normal 
pengiriman cepat dan aman",bintang 5
alhamdulillah mendarat dengan selamat,bintang 5
sudah hampir satu bulan pemakaian sementara ini aman dan awal proses pengiriman baik dan aman,bintang 5
"sampai dgn selamat dan berfungsi dgn baik, sukses trs",bintang 5
"pengiriman cepat, barang aman tersegel, terima kasih",bintang 5
"barang bagus, mantap",bintang 5
"puas belanja disini , tapi agak lama pengiriman tangerang - jakarta 4 hari .",bintang 5
"mntap, pengiriman cepat",bintang 5
"Alhamdulillah barang sampai dengan selamat, masih segel, ada garansi dan lengkap. Terima Kasih Xiaomi, semoga awet. Aamiin",bintang 5
"lumyan lah,, aman semoga bner amanah dan awett, bismillah",bintang 5
"mantap barang ori 
pengemasan super sat set 
pengiriman juga oke
thanks seller",bintang 5
"Barang sampai tujuan, berfungsi normal",bintang 5
juoos,bintang 5
barang sudah diterima dengan baik dan kondisi bagus. sayang ekspedisinya lemot,bintang 5
"barang ori, masih baru, pengiriman aman..",bintang 5
"Barangnya udah sampe kata adek saya, kondisi aman tanpa kendala, semoga awet. thnks xiaomi.
sory gak ada foto unit barangnya, pokoknya barang ok mantap.",bintang 5
"pengiriman cepat dan aman,",bintang 5
"sesuai pesanan, barang aman pas sampai ke rumah, pengiriman juga cepat 👍🏻",bintang 5
"Barang sampai masih dalam posisi segel
Pengiriman cepat 
Semoga awet",bintang 5
maaf telat ngasih review.. alhamdulillah paket selamat sampai tujuan.. overall ok.. terimakasih.. kami sudah menjadi keluarga xiaomi 😄,bintang 5
semoga barangnya tidak rusak,bintang 5
"Sangat puas, pengiriman juga cepat terima kasih",bintang 5
Mantap barang mendarat dengan selamat dan berfungsi dengan baik,bintang 5
bareng sesuai dan pengiriman sangat cepat,bintang 5
barang dalam keadaan bagus dan oke. servicenya juga bagus. sayangnya kendala di ekspedisi.,bintang 5
barang sudah mendarat.. berfungsi dengan baik.. semoga awet,bintang 5
"respon cepan dan ramah, barang sesuwai pesanan, mendarat dng cepat n aman
makasih xaomi",bintang 5
alhamdulillah barang sampai dalam keadaan bagus dan sempurna. mantap 👍,bintang 5
barang baru tapi kenapa batrenya lngsung boros,bintang 5
"Sudah diterima dengan baik, barang disegel, sesuai orderan dan berfungsi dengan baik. terima kasih...🙏🙂",bintang 5
"Barang original 
Pengiriman cepet
Admin ramah dan sabar 
thanksss",bintang 5
Barang Original,bintang 5
barang sesuai moga tahan lama,bintang 5
bagus sip joss mantappl ntappl,bintang 5
"mendarat dengan selamat 👌🏻
respon penjual cepat, packaging aman, item sesuai deskripsi",bintang 5
"PENGIRIMANNYA CEPAT, MANTAPP👍👍",bintang 5
Alhamdulillah barang asli masih segel,bintang 5
"mantap 
pengiriman cepat 
produk bagus 
anak saya suka banget Dengan desain hp nya",bintang 5
"Hp impian spek bagus harga termurah dari Tokopedia, free ongkir, dapat dicount, barang ORI, sesuai pesanan, toko gercep, packing baik, nyampe utuh tanpa cacat, tapi pengi... ",bintang 5
"Seler sangat responsif, pengiriman barang super cepat, sampai dalam 1 hari. Barang original dan dalam kondisi yang baik. Terima kasih untuk pelayanannya",bintang 5
barang sudah sampai awalnya khawatir tapi sangat terpercaya skli seller Dan kurirnya,bintang 5
"barang msh tersegel, fast respon dan pengiriman tepat waktu",bintang 5
"alhamdulilah berfungsi dengan baik, pengiriman cepat",bintang 5
"baik, original, pemakaian sudah 2 bulan oke bgt",bintang 5
"seller gercep, baru checkout langsung proses, pakai jasa kurir andalan si cepat, 3 hari sampai..",bintang 5
"mendarat dengan selamat, . pengiriman juga cepat",bintang 5
bagus keren cepat responsif dan semoga menjadi hal positif bermanfaat belanja hape ini,bintang 5
"barangnya original masih segel, harga murah, kualitas terjamin packing aman jangan pernah ragu beli di official store recommended seller terimakasih toped",bintang 5
barang bagus sesuai pesanan. semoga selalu awet,bintang 5
Barang sesuai dengan pesanan tanpa cacat apapun mulus dan sesuai dengan harganya,bintang 5
Masih segel,bintang 5
Perbaiki pekingannya. jgan cuma dus aja lapiskan juga dgn bulbe biar aman. ini di dlm malahan 1 lapis aja. jadinya kota penyot ...,bintang 2
"Barang original, dan berfungsi dengan baik 👍",bintang 5
"Alhamdulillah... 
Barang yang sampai masih dalam Kondisi Tersegel. Isi Barang berupa 1 Unit HP, Kartu Garansi, Charger, Pin untuk SIM Card, dll, semuanya dalam keadaan Am... ",bintang 5
Packing aman dan pastinya sesuai pesanan.,bintang 5
Barang sampe cuma 3 hari doang wey.. lumayan cepet sih termasuknya. Hp juga masih tersegel & garansi resmi,bintang 5
menyalaaaa,bintang 5
"barangnya original, bagus banget untuk harga segini worth it banget, plus udh ada anti gores, charger, dan dikasih softcasenya jugaa, thahks xiaomi",bintang 5
cepet baik bagus,bintang 5
"oke sesuai, dapet diskon, rekomended bgt",bintang 5
"best prize 
best choice",bintang 5
ada yg satu kurang puas ternyata kameranya terllu nonjol. yg lain the besssssstt,bintang 5
"barang sudah datang dlm kondisi baik, respon cepat",bintang 5
mantab. barang bagus dan tepat waktu. garansi resmi,bintang 5
"pembelian kesekian kalinya, tetap jadi favorit",bintang 5
"barang sampai dengan selamat, pengiriman cepat, produk sesuai dengan pesanan.",bintang 5
"respon cepat kiriman cepat barang ok. all the best lah...
thank u seller",bintang 5
"respon penjual sangat cepat 
pengiriman juga luamayan baik oroduk original semoga awet di pakai",bintang 5
"Barang sampai dgn selamat, pengiriman cepat",bintang 5
mantap sungguh terbaik ini poco m6 pro,bintang 5
Tiba dan berjalan sebagaimana mestinya,bintang 5
alhamdulillah barang datang dg selamat.. jauh2 terbang ke kalimantan utara. semua lengkap. barang segel. baru. bagus. smoga awet. dan bermanfaat. serta membawa banyak keb... ,bintang 5
"sesuai yg diharapkan
barang ok dalam kondisi aman",bintang 5
"barang masih di segel waktu sampai dan ada garansi resmi nya. 
bagus,sampe dengan selamat.",bintang 5
"keren dan sangat di rekomendasi, barang sampai dengan sesuai dan ori",bintang 5
mantab banget pengiriman cepet & kualitas barang sesuai,bintang 5
"Barang masih segel, respon cepat. Mantull sudah tiga kali beli selalu puas.",bintang 5
"pertamakali beli hp online rasanya dag dig dug duarrr 😭 Alhamdulillah aman sih unitnya lengkap,segel,packingnya bagus, pengirimannya juga lumayan over all puas dehh trim... ",bintang 5
Barang mantap dan segel resmi,bintang 5
Harga dan Performanya .... maksimal 👍,bintang 5
terbaik barang berkualitas mantap,bintang 5
"worthed banget, dapet harga 2,3 jutaan pas 10.10 - butuh HP kedua karena Xiaomi 11T problem di kamera, jadi buat secondary ini sudah cukup banget",bintang 5
"barang sampai berfungsi semua, untuk performa top cer xiaomi mah udah, pertamax mantap",bintang 5
Alhamdulillah lancar semua. Semoga awet..🤣,bintang 5
"barang ORI,masih segel,respon toko cepat,saya x ketiga beli disini puas banget,untuk pengiriman cepat estimasi tanggal 11-13 malah tgl 10 ud sampe ,mantap pertahankan unt... ",bintang 5
"Puas!!!!!!!!!! Ga nyesel sama sekali setelah berbulan bulan mikir mau poco atau redmi 
. Semua berfungsi baik",bintang 5
"barang mantap, masih segel, keren hasil potonya ,, ngga nyesel ambil hape ini..",bintang 5
"kualitas barang dan packing bagus. 
hanya respon penjual yg sangat low respon. 
ditambah lagi pemilihan jasa kirim sicepat, lelet , lama, tidak update dan tidak bertanggu... ",bintang 3
"mangstabbbb
hati senang tak terkira
dapat hape dari papa",bintang 5
baguss real cuy,bintang 5
"Packing nya kuat dan rapi, barangnya masih disegel dan pengiriman cepat thx",bintang 5
XIAOMI TERUS MAJUUU!!,bintang 5
"rada dagdigdug Krn gaperna beli hp online, Alhamdulillah brg aman selamat dan berfungsi baik setelah sebulan pakai",bintang 5
barang sesuai pesanan. pengiriman tepat waktu,bintang 5
"alhamdulillah tidak ada cacat, barang original, aman, packaging plus bubble wrap nice phone.. hehehehehhehehe",bintang 5
"Barang sudah diterima, kondisi baik.
Semoga sesuai dan baik.
Terimakasih",bintang 5
"pembelian yang ke 2x, terimakasih",bintang 5
"Pengiriman cepat🤩 Barang nyampe dengan selamat, dan  agak plot twist karena kurir nya saudara sendiri😆

Overall okay, seller gercep👍🤩 Mudah-mudahan awet",bintang 5
"barang sampai dan diterima dengan baik. packing Aman, walau kirim ke luar daerah amaan banget. kereen",bintang 5
ntaps laaah..poco...,bintang 4
mantab saudara,bintang 5
bagus dan barang sesuai deskripsi,bintang 5
POCO M6 Pro Yg datang realmi 12 pro mana kosong gk da hp nya.. sangat tidak amanah. komplain udah dari satu minggu yg lalu pdhal tinggal cek siapa yg packing siapa yg amb... ,bintang 1
barang original dan mantabzzzz pokoknya kerenzz,bintang 5
barang jos,bintang 5
"keren, kurir juga oke.",bintang 5
Semoga Awet,bintang 5
"mantab.. wlpun ad insiden salah gerai.. lgsung dsusul dlokasi, alhsil mlh lbh cpt.. overall mantab..",bintang 5
udh hampir 2 bulan pemakaian sampai saat ini belum ada yang aneh² aman² aja semoga awet,bintang 5
terbaik lah pokoknya xiaomi official store,bintang 5
Terima kasih. Sudah siap dipakai.,bintang 5
bagus cuma pengiriman lama amat,bintang 5
mantep xiaomay sangat lezat tiada dua nya,bintang 5
"barang bagus sesuai pesanan, cepat sampai dan semoga awet",bintang 5
"Pembelian kedua, dapat diskon harga lumayan gede. HP original dan masih segel, mudah-mudahan awet. Terimakasih xiaomi dan tokopedia..",bintang 5
"Mantaaabb gan,
terima kasih barang mendarat aman gan,semoga berkah jualannya,amiin",bintang 5
"semua komplit.
pengiriman aman. 
berfungsi langsung bermanfaat.",bintang 5
barang nya bagus,bintang 5
"barang masih tersegel dengan rapi dan ori tentunya karena official, ada bubble wrap nya juga. kurir sangat cepat, pesan sabtu senin pagi sudah datang, pdhal area jatim. s... ",bintang 5
packaging aman! hp nya juga okay bgt! terima Kasih!,bintang 5
pengiriman aman dan cepat,bintang 5
"Pesanan telah tiba, pengemasan rapi, pengiriman cepat, produk sesuai pesanan, walaupun 4G tapi wifi bisa 5G, Semoga awet..",bintang 5
Produksi Sesuai Deskripsi,bintang 5
"hape poco sih dah gak perlu diragukan ya. 
ringan banget hape nya jadi enak dibawa ke mana mana ya. 
soal kualitas dah mumpuni lah.",bintang 5
top barang top barang top barang top barang,bintang 5
barang tiba dengan baik dan original,bintang 5
order malem langsung di proses dan datangnya cepat. barang original dan masih baru kualitas bagus. semoga awet terbaik pokoknya.,bintang 5
mantaapp,bintang 5
"nais, baik, oke cepat, hehehehehehehehehehehehehe",bintang 5
Bagus. barang sesuai dengan deskripsi,bintang 5
gak pernah gagal klo belanja di official store. semoga hpnya awet,bintang 5
sesuai pesanan barang berfungsi 👍 cashback besar 🤭,bintang 5
"Kualitas produk sangat baik. Harga produk sangat baik. Kecepatan pengiriman sangat baik. Kecepatan pengiriman sangat baik. Respon penjual sangat baik. Semua baik, bahkan... ",bintang 5
"barang masih di segel rapih , packing aman , pengiriman barang cepat , dan kurir ramah .untuk barang nya aman , rapih .
terima kasih 🙏",bintang 5
barang sampai dan masih disegel,bintang 5
"pengiriman cepat, barang masih disegel waktu sampe. bagus dan original, berfungsi dgn baik",bintang 5
Barang sesuai pesanan...,bintang 5
"produk bagus, sesuai deskripsi dan original",bintang 5
peri gud peri wel,bintang 5
"bagus, aman, cuma agak ragu aj di awal kenapa kemasan nya tipis kali, tapi semua aman",bintang 4
"bagus. cuma pengiriman agak lambat
 ********************************************",bintang 5
Paketnya datang lebih awal dari estimasi. HP baru dibuka dan dipakai langsung lancar. terima kasih seller yang gercep banget meski transaksi di weekend.,bintang 5
"Barang bagus sesuai deskripsi, suka banget sama barangnya, sudah berulang kali order di official store, cuma kurrir2 doang yg ke Indonesia timur JELEEKKKNYAAAAAAA MINTA A... ",bintang 5
🔥🔥🔥,bintang 5
"terima kasih xiaomi dan tokped, barang sampai dengan selamat dan semua berfungsi dengan normal
semoga kedepannya awet",bintang 5
"produk diterima dalam kondisi segel dan baik, pengiriman kurir cepat",bintang 5
"sesuai dengan pesanan, handphone berfungsi dengan baik...
terima kasih admin yg udh packing cepatnya, Si Cepat Express yg super cepat 1 hari sampe...",bintang 5
semuanyaa sesuai. terima kasih,bintang 5
barang aman tanggerang - bekasi dan masih tersegel rapat. seller responsif⭐⭐⭐⭐⭐ best!👍,bintang 5
barang segel..imei sesuaai..topp sellerr..thx,bintang 5
original segel,bintang 5
barang masih disegel. baik sekali pengemasan nya salaupun ada drama sedikit sama kurirnya tapi sampai tujuan dengan selamat,bintang 5
"barang sampai dengan aman, kemasan masih tersegel rapi, cuma pengirimannya molor tidak sesuai estimasi",bintang 4
"barang ori, mantap, packing rapih, aman",bintang 5
"Barangnya masih di segel dgn baik, semuanya berfungsi dengan normal, pokonya terbaiklah",bintang 5
mantap barang sesuai banget jwjwbebevegeh,bintang 5
"mantapp, kamera josss spek joss harga murah.....",bintang 5
Berfungsi dengan baik dan masih tersegel. Semoga awet,bintang 5
barang masih segel ketika sudah sampai dan garansi resmi,bintang 5
"Barang disegel waktu sampe, berfungsi dengan baik. Top markotop. Semoga awet. Spek sesuai. Pengiriman ok. Barang asli. Makasihhh xiaomi indonesia",bintang 5
"nice 
pengiriman cepat barang segel rapih 
official store mah memang terbaik",bintang 5
"Nice pisan,,,",bintang 5
mantep sekali inii . . barang di terima dengan baikkk,bintang 5
"tokonya baik, barangnya nyampe dengan cepat dan packing super aman..",bintang 5
Mantap lah brg msh segel,bintang 5
Brg ok 👍,bintang 5
"Barang sampai dengan aman sentosa, tanpa kekurangan sedikitpun",bintang 5
sesuai pesanan sampai dngn aman dan bapak saya suka 👍🏻,bintang 5
"Respon cepat, harga murah karena dapat diskon. HP masih segel, terimakasih xiaomi dan tokopedia.",bintang 5
Barang sesuai order 😊👍,bintang 5
"Bagus…….
Speknya sesuai dengan harganya",bintang 5
"barang masih di segel,..
semoga awet",bintang 5
"Pengiriman cepat dan aman, barang masih disegel. Semoga awet",bintang 5
"Pengiriman cepat, packingan rapi
Spesifikasi mantap, kamera mantap",bintang 5
"overall bagus, pengiriman cepat, barang dengan kondisi baik, kelengkapannya, bagus lah pokoknya",bintang 5
sesuai semua... makasih banyak 🙏🏼,bintang 5
"Barang tersegel dengan baik dan rapih, Pengiriman juga cepat sampainya.",bintang 5
"barang masih tersegel rapi, pengiriman aman, dan cepat..
hp berfungsi dengan baik beserta perangkat charger nya",bintang 5
sesuai pesanan semoga awet,bintang 5
"Responsif, good packing, it's OK
Thanks a lot
N
Recommended",bintang 5
Hp sesuai dan berfungsi. Terima kasih seller.,bintang 5
"Akhirnya Sampai Juga.
Barang diterima dengan Baik
Semua Berfungsi dengan Normal
Semoga Awet.
Jangan ragu beli disini.",bintang 5
makasih ya mudah2an awet makasih ya xiami poco,bintang 5
"barang diterima dengan baik. hp berfungsi normal dan sesuai harapan. 
kualitas hp serinpoco tidak diragukan lagi",bintang 5
